order_date,product_id,product_name,product_category,customer_name,customer_phone_number,no_of_products_buy,product_purchase_price,product_sale_price,profit_margin,loss_margin,year,region,country,state,city
8/3/2024,644,Calypso - Lemonade,Grocery,Deanne Tumulty,273-756-3446,1,444.26,160.32,-63.9130239049205420249403502,63.9130239049205420249403502,2016,Europe,China,,Xinqiao
7/9/2018,645,Venison - Liver,Furniture,Alysia Lightwing,144-699-1669,58,4.76,920.7,19242.4369747899159663865546219,-19242.4369747899159663865546219,2017,North America,Argentina,,Azul
5/2/2021,646,"Juice - Apple, 341 Ml",Electronics,Murial Larret,813-126-8890,20,747.16,631.69,-15.4545211199743026928636437,15.4545211199743026928636437,2014,Asia,United States,FL,Tampa
4/9/2022,647,Cheese - Parmesan Grated,Grocery,Che Crick,703-509-0687,76,51.83,34.12,-34.1693999614123094732780243,34.1693999614123094732780243,2021,North America,Cyprus,,Kíti
2/25/2015,648,"Pasta - Fett Alfredo, Single Serve",Grocery,Jilli Delgardo,646-816-5613,7,364.7,966.59,165.0370167260762270359199342,-165.0370167260762270359199342,2017,Europe,Indonesia,,Jepara
2/7/2020,649,Chips - Doritos,cosmetics,Leland Gosford,805-866-3221,31,350.73,664.7,89.5190032218515667322441764,-89.5190032218515667322441764,2014,Asia,Russia,,Inderka
11/15/2022,650,"Beans - Black Bean, Canned",Clothing,Madelon Dennerley,418-457-6356,100,134.76,504.21,274.1540516473731077471059662,-274.1540516473731077471059662,2020,Asia,Indonesia,,Weetombo
4/13/2015,651,Beer - Creemore,Grocery,Kylie Wolverson,650-106-7997,36,564.5,448.19,-20.6040744021257750221434898,20.6040744021257750221434898,2021,Europe,Thailand,,Sukhirin
12/19/2021,652,Veal - Slab Bacon,Grocery,Natalie Tuftin,642-486-8338,69,938.98,119.16,-87.3096338580161451788110503,87.3096338580161451788110503,2021,North America,Tunisia,,Douz
8/10/2021,653,Foil - Round Foil,Grocery,Layla Winspare,738-762-9435,16,736.75,839.04,13.8839497794367153036986766,-13.8839497794367153036986766,2016,Europe,Uzbekistan,,Qo’ng’irot Shahri
2/5/2016,654,Beer - Pilsner Urquell,cosmetics,Armin Clausius,353-297-1844,93,703.8,715.76,1.6993464052287581699346405,-1.6993464052287581699346405,2020,North America,Libya,,Al Abyār
8/10/2024,655,Cut Wakame - Hanawakaba,Furniture,Carlynn Wolfendell,804-468-8713,83,606.74,857.77,41.3735702277746646009822988,-41.3735702277746646009822988,2022,Asia,China,,Wanghu
9/2/2021,656,Filo Dough,Furniture,Aleksandr Yeell,667-640-3859,92,513.82,559.45,8.8805418239850531314468102,-8.8805418239850531314468102,2019,Asia,Argentina,,Río Tercero
9/28/2015,657,Chervil - Fresh,Furniture,Mair Benkin,280-191-4075,11,568.64,435.76,-23.3680360157568936409679235,23.3680360157568936409679235,2022,Asia,China,,Sanqu
7/6/2020,658,Syrup - Monin - Granny Smith,Electronics,Lucilia Mouland,590-678-2855,29,185.36,240.22,29.5964609408718170047475183,-29.5964609408718170047475183,2019,Asia,South Africa,,Ventersdorp
6/12/2023,659,Lobster - Canned Premium,Furniture,Winona Brandenberg,470-140-3810,53,718.43,6.34,-99.1175201481007196247372743,99.1175201481007196247372743,2016,Europe,China,,Jinshan
4/4/2023,660,Wine - Sawmill Creek Autumn,Electronics,Benjamin Bortolomei,507-358-4507,26,870.73,237.21,-72.75734154100582270049269,72.75734154100582270049269,2016,Europe,Russia,,Tambov
4/11/2019,661,"Juice - Apple, 500 Ml",Grocery,Giovanna Hoff,609-822-4508,17,375.71,320.89,-14.591040962444438529717069,14.591040962444438529717069,2019,Europe,China,,Sanmiaoqian
11/17/2023,662,Truffle Cups Green,Electronics,Stanfield Tewkesberry,878-682-6755,51,993.59,429.31,-56.7920369568936885435642468,56.7920369568936885435642468,2019,Asia,Czech Republic,,Třešť
11/24/2016,663,Container - Foam Dixie 12 Oz,Clothing,Gerda Perrington,391-452-9557,72,175.94,389.72,121.5073320450153461407297942,-121.5073320450153461407297942,2022,North America,Greece,,Pérama
12/10/2021,664,"Doilies - 7, Paper",Grocery,Perkin Wretham,266-312-7716,11,785.55,929.31,18.30055375214817643689135,-18.30055375214817643689135,2021,Europe,Portugal,13,Lamoso
4/7/2016,665,"Yogurt - Cherry, 175 Gr",Furniture,Laurena North,462-575-1916,50,738.37,856.35,15.9784389940002979536004984,-15.9784389940002979536004984,2022,North America,China,,Guandukou
1/26/2015,666,Roe - White Fish,Furniture,Valera Goter,507-423-2133,5,93.23,381.98,309.7179019628874825699882012,-309.7179019628874825699882012,2017,Europe,Ukraine,,Pidhaytsi
11/19/2018,667,Spice - Peppercorn Melange,Electronics,Colet Sealy,495-912-7377,32,588.96,439.74,-25.3361858190709046454767726,25.3361858190709046454767726,2020,Asia,Sweden,U,Sala
12/30/2019,668,Mushroom - White Button,Furniture,Staci Burker,849-739-4658,21,297.65,564.61,89.6892323198387367713757769,-89.6892323198387367713757769,2017,Asia,Colombia,,Piedecuesta
11/2/2021,669,"Juice - Tomato, 48 Oz",cosmetics,Jerrie Outerbridge,688-412-4808,85,997.04,616.82,-38.1348792425579715959239348,38.1348792425579715959239348,2017,Asia,Japan,,Sugito
2/19/2016,670,Beer - Sleemans Honey Brown,cosmetics,Abra Thomson,792-459-0998,67,472.85,440.56,-6.8288040604842973458813577,6.8288040604842973458813577,2016,Asia,France,A1,Dijon
8/10/2015,671,Cake - French Pear Tart,Electronics,Guglielmo Campana,340-913-6825,63,409.21,496.19,21.2555900393441020502920261,-21.2555900393441020502920261,2017,Africa,Argentina,,Deán Funes
1/9/2021,672,Pork - Bones,Clothing,Serge Seefus,913-964-7393,29,617.5,790.3,27.9838056680161943319838057,-27.9838056680161943319838057,2021,North America,China,,Kaishantun
10/29/2017,673,Pepper - Chilli Seeds Mild,Furniture,Gris Briance,775-381-3382,43,658.75,436.01,-33.8125237191650853889943074,33.8125237191650853889943074,2015,North America,Canada,QC,Albanel
2/23/2018,674,"Wine - Red, Concha Y Toro",Electronics,Nessa Vyse,299-845-5778,81,677.23,372.16,-45.0467344919746614887113684,45.0467344919746614887113684,2019,North America,Argentina,,Buena Esperanza
12/17/2020,675,Oats Large Flake,Furniture,Harvey Kiendl,572-932-9706,67,9.36,788.99,8329.3803418803418803418803419,-8329.3803418803418803418803419,2019,North America,Ukraine,,Chervonopartyzans’k
4/26/2015,676,Wine - Spumante Bambino White,Furniture,Corella L'Hommee,996-628-0354,35,386.33,487.63,26.2211063080785856651049621,-26.2211063080785856651049621,2016,Europe,Russia,,Pokrovskoye-Streshnëvo
10/26/2018,677,Mushrooms - Honey,Clothing,Kettie Widdecombe,332-399-5260,58,117.56,955.32,712.6233412725416808438244301,-712.6233412725416808438244301,2019,Africa,Haiti,,Gros Morne
4/7/2022,678,Maintenance Removal Charge,Furniture,Berti Owers,413-523-9597,15,706.37,915.98,29.6742500389314381981114713,-29.6742500389314381981114713,2018,Europe,China,,Qinghua
12/2/2022,679,Sugar - Splenda Sweetener,Grocery,Beauregard Fetherby,559-408-6584,1,753.95,601.64,-20.2016048809602758803634193,20.2016048809602758803634193,2018,Africa,Thailand,,Bang Kruai
1/5/2019,680,Muffin - Bran Ind Wrpd,Electronics,Dinah Bourhill,474-602-1618,76,859.21,63.03,-92.6641915247727563692228908,92.6641915247727563692228908,2020,Africa,China,,Suhe
8/24/2022,681,Sausage - Breakfast,Electronics,Dukey Illiston,421-305-5137,99,51.79,750.05,1348.2525584089592585441204866,-1348.2525584089592585441204866,2014,Asia,Sweden,U,Köping
12/7/2018,682,Pie Pecan,Grocery,Alisa Redbourn,756-287-4847,100,418.69,119.01,-71.575628746805512431631995,71.575628746805512431631995,2020,North America,Czech Republic,,Dolní Studénky
2/21/2018,683,Wine - Cava Aria Estate Brut,Grocery,Barnett Goshawke,817-490-8694,97,13.13,316.69,2311.957349581111957349581112,-2311.957349581111957349581112,2021,Asia,Lithuania,,Ukmerge
11/20/2019,684,"Lamb - Leg, Boneless",cosmetics,Kip Cunnington,581-346-9172,23,125.46,615.11,390.2837557787342579308146023,-390.2837557787342579308146023,2016,North America,Nigeria,,Gambaru
8/15/2021,685,Jack Daniels,Clothing,Farlay Jerwood,567-179-8887,64,801.77,445.93,-44.3818052558713845616573332,44.3818052558713845616573332,2016,Asia,China,,Nyima
11/18/2019,686,Vinegar - Sherry,Clothing,Noami Antcliffe,475-172-3111,58,3.14,13.03,314.9681528662420382165605095,-314.9681528662420382165605095,2014,North America,Poland,,Gardawice
5/23/2015,687,Lettuce - Lolla Rosa,Clothing,Pavla Bowdon,553-631-6113,90,978.65,664.86,-32.0635569406835947478669596,32.0635569406835947478669596,2014,Africa,China,,Wangzuizi
6/11/2022,688,"Appetizer - Mini Egg Roll, Shrimp",Grocery,Carlen Everett,590-429-7808,83,468.86,822.14,75.3487181674700336987586913,-75.3487181674700336987586913,2014,Asia,Poland,,Skwierzyna
3/31/2023,689,Cake - French Pear Tart,cosmetics,Birk Goldston,440-406-4365,27,858.87,699.61,-18.5429692502939909415860375,18.5429692502939909415860375,2022,Europe,China,,Pingfeng
5/28/2023,690,Sping Loaded Cup Dispenser,Furniture,Andrei Edworthy,181-537-8845,32,737.38,557.87,-24.344300089506089126366324,24.344300089506089126366324,2019,Asia,Thailand,,Pho Thong
10/4/2020,691,Coffee - French Vanilla Frothy,Electronics,Reid Verrier,343-472-6307,77,110.44,589.36,433.6472292647591452372328866,-433.6472292647591452372328866,2015,Asia,Portugal,11,Abelheira
9/29/2018,692,"Soup - Knorr, Ministrone",Clothing,Bonita Sircomb,636-380-4028,62,623.86,361.78,-42.0094251915493860802103036,42.0094251915493860802103036,2014,Africa,Ukraine,,Komyshnya
6/13/2022,693,Kaffir Lime Leaves,Clothing,Ronica Francois,179-445-0582,86,617.04,685.29,11.0608712563204978607545702,-11.0608712563204978607545702,2022,Africa,Brazil,,Bastos
3/16/2023,694,"Lemonade - Black Cherry, 591 Ml",cosmetics,Gussi Beecheno,463-274-2711,2,381.57,555.2,45.5041014754828733915140079,-45.5041014754828733915140079,2017,Europe,Portugal,15,Quintinha
3/1/2024,695,Apple - Macintosh,Grocery,Corry McGarrity,832-370-6911,72,47.24,799.27,1591.9348010160880609652836579,-1591.9348010160880609652836579,2019,North America,Peru,,Ayacucho
5/21/2021,696,Wine - Carmenere Casillero Del,cosmetics,Oralla Kingerby,237-708-7560,88,596.06,485.73,-18.509881555548099184645841,18.509881555548099184645841,2021,Africa,China,,Baofeng
4/21/2019,697,Beef Cheek Fresh,cosmetics,Lydon Gerram,333-413-3577,8,25.68,31.05,20.9112149532710280373831776,-20.9112149532710280373831776,2015,Asia,Nepal,,Jaleswar
12/8/2017,698,The Pop Shoppe - Grape,cosmetics,Torie Stoodale,981-915-0926,25,388.18,31.86,-91.7924674120253490648668144,91.7924674120253490648668144,2021,Asia,Nigeria,,Omu Aran
9/3/2023,699,Lobster - Base,Furniture,Elna Ivashinnikov,543-722-8979,80,926.47,233.43,-74.8043649551523524776841128,74.8043649551523524776841128,2019,Africa,Armenia,,Gogaran
1/29/2015,700,Strawberries - California,Grocery,Alan Stienham,850-122-5423,92,95.59,462.69,384.0359870279317920284548593,-384.0359870279317920284548593,2015,Asia,Tunisia,,Kairouan
10/17/2020,701,Oil - Sesame,cosmetics,Chico Fechnie,693-447-2761,39,702.76,280.73,-60.053218737549092150947692,60.053218737549092150947692,2014,Africa,China,,Dadoupu
9/1/2015,702,"Wine - Red, Mosaic Zweigelt",Electronics,Lynnette Proudlock,541-416-9940,28,958.52,932.55,-2.7093853023411092100321329,2.7093853023411092100321329,2023,Africa,Libya,,Zliten
6/18/2023,703,Aromat Spice / Seasoning,cosmetics,Lowell Boreham,193-466-7034,86,208.37,992.64,376.3833565292508518500743869,-376.3833565292508518500743869,2018,Africa,Philippines,,Maramag
5/29/2018,704,Longos - Chicken Wings,Furniture,Lorrie Ahlf,904-796-2023,100,995.29,439.79,-55.8128786584814476182821087,55.8128786584814476182821087,2015,Asia,France,B5,Les Sables-d'Olonne
10/17/2016,705,Baking Powder,Electronics,Kaine Key,696-282-5108,64,221.73,67.48,-69.5665899968430072610832995,69.5665899968430072610832995,2014,Africa,China,,Qintong
2/14/2015,706,"Syrup - Monin, Swiss Choclate",Grocery,Cecil Satterlee,402-345-0217,79,783.0,778.38,-0.5900383141762452107279693,0.5900383141762452107279693,2014,Africa,China,,Jindu
3/24/2017,707,Sauce - Roasted Red Pepper,cosmetics,Roxane Beausang,189-269-0958,49,110.94,101.21,-8.7705065801334054443843519,8.7705065801334054443843519,2015,Asia,Philippines,,San Celestio
12/22/2019,708,"Nestea - Ice Tea, Diet",cosmetics,Maurizia Hadgraft,995-602-1162,68,465.87,407.24,-12.5850559168866851267520982,12.5850559168866851267520982,2016,Asia,Poland,,Chybie
10/21/2023,709,Thyme - Fresh,Electronics,Tamarah Burnell,968-743-8723,76,859.71,670.03,-22.0632538879389561596352258,22.0632538879389561596352258,2021,Europe,China,,Gaoqiao
8/13/2017,710,"Fish - Scallops, Cold Smoked",Furniture,Yancey Straneo,420-662-9161,62,579.38,401.96,-30.6223894507922261728054127,30.6223894507922261728054127,2015,Africa,Russia,,Yantal’
7/15/2020,711,Pepper - Green,cosmetics,Jeanette Rossander,586-722-2986,34,934.98,540.15,-42.2287107745620227170634666,42.2287107745620227170634666,2018,Africa,Portugal,08,Algoz
7/29/2017,712,"Flour - Bran, Red",Furniture,Neysa Teague,456-874-4355,23,446.45,317.65,-28.8498152088699742412364207,28.8498152088699742412364207,2014,North America,Russia,,Monino
11/4/2023,713,Dried Cranberries,cosmetics,Biddie Grew,521-994-2409,90,396.1,365.15,-7.8136834132794748800807877,7.8136834132794748800807877,2016,Asia,Slovenia,,Bilje
7/15/2019,714,Cheese - Blue,Electronics,Chelsae Haysar,546-407-0249,72,292.44,194.71,-33.418820954725755710573109,33.418820954725755710573109,2023,Africa,China,,Huangshi
12/31/2016,715,Apple - Fuji,Furniture,Chad Kissell,338-160-1228,45,198.53,449.46,126.393995869641867727799325,-126.393995869641867727799325,2016,Asia,Peru,,Morropón
2/17/2017,716,Bar - Granola Trail Mix Fruit Nut,Furniture,Phillie Canfield,144-611-3961,42,322.36,795.54,146.7862017620052115647102618,-146.7862017620052115647102618,2022,Africa,China,,Dangmu
9/14/2022,717,Bread - Triangle White,cosmetics,Hedwiga Eslinger,285-875-3895,24,182.68,745.82,308.2658200131377271731990366,-308.2658200131377271731990366,2014,Europe,Russia,,Gizel’
2/12/2016,718,Flour Dark Rye,cosmetics,Tiffani Portigall,298-617-1696,82,122.57,535.52,336.9095210899893938157787387,-336.9095210899893938157787387,2022,Europe,Sweden,M,Höganäs
1/6/2023,719,"Glass - Wine, Plastic, Clear 5 Oz",cosmetics,Chrotoem Yankeev,608-806-0196,47,691.17,492.36,-28.7642692825209427492512696,28.7642692825209427492512696,2016,North America,United States,WI,Madison
11/11/2018,720,Veal - Osso Bucco,Furniture,Lexi Rickell,795-800-3961,25,812.24,996.57,22.6940313207918841721658623,-22.6940313207918841721658623,2016,North America,Indonesia,,Bojonghaur
7/16/2019,721,Chocolate - Milk Coating,Grocery,Nollie Maryon,573-262-1218,76,647.82,551.11,-14.9285295298076626223333642,14.9285295298076626223333642,2023,Europe,Philippines,,Dapdap
9/12/2018,722,Squeeze Bottle,Clothing,Edwin Cree,761-660-5317,50,66.0,988.19,1397.2575757575757575757575758,-1397.2575757575757575757575758,2015,Europe,Norway,03,Oslo
11/3/2022,723,"Bread - Pullman, Sliced",Furniture,Horatia Cassel,926-716-2189,80,895.52,776.46,-13.2950687868500982669287118,13.2950687868500982669287118,2016,North America,Yemen,,Al Khawkhah
12/2/2022,724,Sun - Dried Tomatoes,Furniture,Esme Gunther,167-878-7807,69,330.1,775.36,134.8863980611935777037261436,-134.8863980611935777037261436,2018,North America,Sweden,O,Askim
9/14/2015,725,"Lamb - Leg, Boneless",Grocery,Noll Sparke,234-230-6946,50,18.73,723.41,3762.3064602242391884676988789,-3762.3064602242391884676988789,2020,Africa,Czech Republic,,Mnichovo Hradiště
8/15/2016,726,Wine - Saint Emilion Calvet,Electronics,Rochelle Saddleton,947-364-7330,92,969.54,572.78,-40.9224993295789755966747117,40.9224993295789755966747117,2018,Asia,Bolivia,,Concepción
7/8/2017,727,Muffin Orange Individual,Furniture,Sterling Endrizzi,360-788-1519,56,221.41,31.71,-85.6781536515965855200758773,85.6781536515965855200758773,2015,Asia,Philippines,,Kanlagay
2/12/2022,728,Cup - Translucent 7 Oz Clear,Grocery,Ginni Feeley,364-516-9317,27,171.24,32.09,-81.2602195748656855874795609,81.2602195748656855874795609,2023,North America,Poland,,Kórnik
3/14/2022,729,Mix Pina Colada,Electronics,Eugene Dominiak,368-342-5518,23,406.92,369.47,-9.2032832006291162882138995,9.2032832006291162882138995,2018,Asia,Indonesia,,Praimarada
6/25/2023,730,Sugar - Crumb,Electronics,Adolphus Guswell,878-490-6305,78,941.0,631.19,-32.9234856535600425079702444,32.9234856535600425079702444,2016,North America,Peru,,Tres Unidos
6/25/2019,731,Energy Drink,Electronics,Amalea Smeath,770-399-3666,40,866.72,428.66,-50.5422743215802104485877792,50.5422743215802104485877792,2018,Asia,Paraguay,,Tacuatí
6/25/2018,732,"Pepper - Paprika, Spanish",Electronics,Kacie Vasin,337-499-1911,90,592.81,911.08,53.6883655808775155614783826,-53.6883655808775155614783826,2023,Europe,Philippines,,Datagon
7/22/2018,733,Cups 10oz Trans,Grocery,Morton Joe,968-379-4669,66,960.18,623.53,-35.0611343706388385511050011,35.0611343706388385511050011,2016,Europe,Indonesia,,Oeba
10/2/2016,734,Sandwich Wrap,Clothing,Elka Robbert,529-776-3190,73,97.61,776.42,695.4307960249974387870095277,-695.4307960249974387870095277,2018,North America,Brazil,,Amaraji
2/19/2017,735,Instant Coffee,Grocery,Gardiner Nuccii,393-377-4026,72,901.58,715.45,-20.6448678985780518645045365,20.6448678985780518645045365,2023,Africa,France,B8,Nice
11/30/2022,736,Beer - Sleemans Cream Ale,Furniture,Neddy Nuzzetti,459-287-7822,66,807.38,918.54,13.7679902895786370730015606,-13.7679902895786370730015606,2020,Asia,Sweden,F,Vetlanda
11/11/2015,737,Pepper - Sorrano,cosmetics,Bradley Rosenbush,506-618-1683,49,40.19,339.86,745.6332421000248818113958696,-745.6332421000248818113958696,2016,Europe,Portugal,17,Loivos
4/25/2017,738,Bread - 10 Grain Parisian,Furniture,Sadella Whotton,185-509-7117,62,301.66,583.68,93.4893588808592455081880263,-93.4893588808592455081880263,2018,Europe,Canada,QC,Longueuil
4/19/2016,739,Veal - Eye Of Round,Electronics,Leonhard Tomaszynski,269-410-8118,38,692.36,183.42,-73.5080016176555549136287481,73.5080016176555549136287481,2015,North America,Indonesia,,Watunggong
1/13/2021,740,Corn Shoots,Clothing,Monro Askwith,667-366-9123,12,621.23,303.37,-51.1662347278785634950018512,51.1662347278785634950018512,2018,Europe,Somalia,,Buurhakaba
5/4/2023,741,Oven Mitts - 15 Inch,Clothing,Roana Ebunoluwa,348-493-2904,33,736.48,388.23,-47.2857375624592656962850315,47.2857375624592656962850315,2019,Europe,China,,Xiwu
2/9/2017,742,Taro Root,Grocery,Dallis Osanne,393-868-5796,51,560.93,889.83,58.6347672615121316385288717,-58.6347672615121316385288717,2016,North America,China,,Ruoqiang
1/12/2023,743,Peach - Fresh,Electronics,Flori Antley,764-979-1922,4,111.45,83.6,-24.9887842081650964558097802,24.9887842081650964558097802,2014,Africa,Poland,,Radzanów
5/4/2020,744,Bagel - 12 Grain Preslice,cosmetics,Giacinta Stapylton,734-467-6884,72,725.51,799.26,10.1652630563327865915011509,-10.1652630563327865915011509,2017,Europe,Myanmar,,Mandalay
2/7/2016,745,Green Tea Refresher,Clothing,Kimberly Millington,869-818-1261,27,188.25,499.05,165.0996015936254980079681275,-165.0996015936254980079681275,2020,Africa,Honduras,,Quimistán
5/20/2023,746,Wine - Periguita Fonseca,Furniture,Evered Schops,544-212-8718,94,76.52,806.19,953.5676947203345530580240461,-953.5676947203345530580240461,2018,Europe,Ukraine,,Mikulintsy
5/21/2016,747,Cheese - Brie Roitelet,cosmetics,Aggie Cardenas,986-704-4987,29,998.2,564.95,-43.4031256261270286515728311,43.4031256261270286515728311,2017,Asia,China,,Liugong
4/3/2018,748,Lettuce - Belgian Endive,Grocery,Giacomo Gillfillan,360-310-4878,61,942.99,401.0,-57.4756890316970487491914018,57.4756890316970487491914018,2015,Asia,Philippines,,San Isidro
